"migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
6,0.9,10001,16,1747,98,1,2
6,0.9,1621,12,1621,12,1,1
6,0.9,8603,10,8603,10,1,1
6,0.9,10001,16,6483,54,1,2
6,0.9,10001,13,8497,34,1,2
6,0.9,10001,14,8408,56,1,2
6,0.9,10001,16,3131,106,1,2
6,0.9,10001,15,673,84,0.994047619047619,2
6,0.9,2595,12,2595,12,1,1
6,0.9,10001,13,3197,85,1,2
6,0.9,10001,14,7190,52,1,2
6,0.9,10001,14,1294,85,0.976470588235294,2
6,0.9,8324,7,8324,7,1,1
6,0.9,10001,15,5991,75,1,2
6,0.9,10001,16,5228,104,1,2
6,0.9,10001,14,64,79,1,2
6,0.9,10001,16,8311,46,1,2
6,0.9,10001,15,4598,75,0.986666666666667,2
6,0.9,10001,13,2726,60,1,2
6,0.9,10001,14,1692,61,1,2
6,0.9,2531,9,2531,9,1,1
6,0.9,10001,13,7057,30,1,2
6,0.9,10001,16,4809,72,1,2
6,0.9,10001,13,2333,52,0.951923076923077,2
6,0.9,10001,13,8158,60,1,2
6,0.9,2770,12,2770,12,1,1
6,0.9,10001,17,172,44,1,2
6,0.9,6059,11,6059,11,1,1
6,0.9,10001,13,2777,98,0.989795918367347,2
6,0.9,10001,13,2843,55,1,2
6,0.9,10001,18,3139,87,1,2
6,0.9,10001,13,5716,59,1,2
6,0.9,10001,18,2310,67,0.895522388059702,2
6,0.9,10001,16,8339,46,1,2
6,0.9,10001,14,5718,55,1,2
6,0.9,9927,12,9927,12,1,1
6,0.9,10001,16,1914,40,1,2
6,0.9,10001,14,5226,74,1,2
6,0.9,4643,12,4643,12,1,1
6,0.9,10001,14,5954,51,1,2
6,0.9,3463,17,376,1503,0.0495675316034597,3
6,0.9,10001,13,4587,78,1,2
6,0.9,10001,16,4314,70,1,2
6,0.9,10001,14,6808,38,1,2
6,0.9,2648,12,2648,12,1,1
6,0.9,10001,13,5660,60,1,2
6,0.9,10001,14,4210,57,0.982456140350877,2
6,0.9,10001,14,9104,50,1,2
6,0.9,10001,13,6650,69,1,2
6,0.9,2355,11,2355,11,1,1
6,0.9,10001,14,5439,78,1,2
6,0.9,10001,13,487,84,1,2
6,0.9,10001,13,9145,83,1,2
6,0.9,10001,13,382,72,1,2
6,0.9,10001,17,1026,68,0.992647058823529,2
6,0.9,10001,14,5406,74,0.986486486486487,2
6,0.9,10001,14,1927,58,1,2
6,0.9,10001,15,2873,63,1,2
6,0.9,10001,18,881,92,1,2
6,0.9,10001,13,6550,61,0.918032786885246,2
6,0.9,10001,14,9298,97,1,2
6,0.9,10001,13,489,64,1,2
6,0.9,6658,12,6658,12,1,1
6,0.9,10001,15,6602,71,1,2
6,0.9,10001,17,4413,49,1,2
6,0.9,10001,14,3883,59,1,2
6,0.9,10001,13,6993,43,1,2
6,0.9,10001,18,5781,59,1,2
6,0.9,10001,16,5484,46,1,2
6,0.9,10001,13,5224,72,1,2
6,0.9,10001,13,2772,68,0.992647058823529,2
6,0.9,10001,13,1425,64,1,2
6,0.9,10001,15,675,61,0.885245901639344,2
6,0.9,10001,15,1222,78,1,2
6,0.9,10001,13,2912,56,1,2
6,0.9,10001,15,1279,66,1,2
6,0.9,877,12,877,12,1,1
6,0.9,10001,15,5957,77,1,2
6,0.9,10001,16,8093,60,0.925,2
6,0.9,3947,11,3947,11,1,1
6,0.9,1472,11,1472,11,1,1
6,0.9,10001,14,1882,78,1,2
6,0.9,10001,13,7852,37,1,2
6,0.9,10001,13,7970,29,1,2
6,0.9,10001,18,5745,62,1,2
6,0.9,10001,15,3351,56,1,2
6,0.9,10001,13,2405,86,1,2
6,0.9,4775,11,4775,11,1,1
6,0.9,10001,13,8286,63,1,2
6,0.9,10001,14,7662,46,1,2
6,0.9,10001,13,6336,49,0.979591836734694,2
6,0.9,10001,14,5248,52,1,2
6,0.9,10001,14,1040,76,1,2
6,0.9,4656,12,4656,12,1,1
6,0.9,10001,14,890,70,0.985714285714286,2
6,0.9,10001,16,671,73,1,2
6,0.9,10001,14,6233,67,1,2
6,0.9,10001,16,7280,37,1,2
6,0.9,4637,11,4637,11,1,1
6,0.9,10001,16,4554,71,1,2
6,0.9,5813,10,5813,10,1,1
6,0.9,6316,12,6316,12,1,1
6,0.9,10001,14,1805,39,0.948717948717949,2
6,0.9,10001,14,7133,60,1,2
6,0.9,10001,14,646,52,1,2
6,0.9,10001,13,3166,39,1,2
6,0.9,3695,12,3695,12,1,1
6,0.9,10001,16,4379,54,1,2
6,0.9,4996,9,4996,9,1,1
6,0.9,10001,15,7113,83,1,2
6,0.9,10001,16,3278,54,1,2
6,0.9,10001,14,244,77,1,2
6,0.9,9103,12,9103,12,1,1
6,0.9,10001,14,2699,34,1,2
6,0.9,10001,17,7005,63,1,2
6,0.9,10001,14,6595,79,0.981012658227848,2
6,0.9,10001,16,139,97,1,2
6,0.9,10001,13,6825,38,0.934210526315789,2
6,0.9,10001,15,6761,85,0.964705882352941,2
6,0.9,10001,15,194,65,1,2
6,0.9,3237,12,3237,12,1,1
6,0.9,10001,13,9399,63,0.928571428571429,2
6,0.9,1588,12,1588,12,1,1
6,0.9,10001,15,3851,104,1,2
6,0.9,8050,11,8050,11,1,1
6,0.9,10001,13,8671,56,1,2
6,0.9,10001,15,3841,83,1,2
6,0.9,10001,13,3619,32,1,2
6,0.9,8914,9,8914,9,1,1
6,0.9,10001,15,7996,51,1,2
6,0.9,10001,14,7213,69,1,2
6,0.9,65,12,65,12,1,1
6,0.9,10001,17,1388,69,1,2
6,0.9,3603,11,3603,11,1,1
6,0.9,10001,13,4979,58,1,2
6,0.9,10001,13,3023,40,1,2
6,0.9,403,12,403,12,1,1
6,0.9,3065,11,3065,11,1,1
6,0.9,10001,17,8727,52,1,2
6,0.9,4118,10,4118,10,1,1
6,0.9,10001,15,7269,87,1,2
6,0.9,10001,13,2476,75,1,2
6,0.9,191,11,191,11,1,1
6,0.9,10001,16,608,68,1,2
6,0.9,10001,13,1852,41,1,2
6,0.9,10001,13,1986,48,1,2
6,0.9,4336,12,4336,12,1,1
6,0.9,10001,15,667,52,1,2
6,0.9,10001,14,764,71,1,2
6,0.9,2391,12,2391,12,1,1
6,0.9,4540,11,4540,11,1,1
6,0.9,10001,15,6865,86,1,2
6,0.9,10001,14,2390,101,0.98019801980198,2
6,0.9,10001,15,9709,36,1,2
6,0.9,10001,15,4562,30,1,2
6,0.9,10001,13,4673,60,1,2
6,0.9,1262,12,1262,12,1,1
6,0.9,10001,15,6112,50,1,2
6,0.9,4185,12,4185,12,1,1
6,0.9,10001,14,7002,42,1,2
6,0.9,10001,14,2142,51,1,2
6,0.9,10001,15,1543,77,1,2
6,0.9,5122,11,5122,11,1,1
6,0.9,4084,11,4084,11,1,1
6,0.9,10001,15,7732,68,1,2
6,0.9,10001,14,2492,57,1,2
6,0.9,10001,14,8258,81,1,2
6,0.9,9966,10,9966,10,1,1
6,0.9,10001,14,1992,48,1,2
6,0.9,10001,16,4326,28,1,2
6,0.9,3691,12,3691,12,1,1
6,0.9,10001,14,6637,46,1,2
6,0.9,6058,12,6058,12,1,1
6,0.9,10001,13,5146,77,1,2
6,0.9,8412,7,8412,7,1,1
6,0.9,10001,14,9324,53,1,2
6,0.9,6735,11,6735,11,1,1
6,0.9,5886,12,5886,12,1,1
6,0.9,6594,12,6594,12,1,1
6,0.9,10001,15,3739,49,1,2
6,0.9,687,12,687,12,1,1
6,0.9,6040,8,6040,8,1,1
6,0.9,10001,14,8325,72,1,2
6,0.9,10001,13,5716,60,1,2
6,0.9,4550,11,4550,11,1,1
6,0.9,10001,13,3749,63,1,2
6,0.9,10001,14,4865,57,1,2
6,0.9,10001,13,7224,50,1,2
6,0.9,10001,16,9554,70,1,2
6,0.9,10001,13,2674,60,0.991666666666667,2
6,0.9,906,12,906,12,0.833333333333333,1
6,0.9,5634,12,5634,12,1,1
6,0.9,10001,14,4263,50,1,2
6,0.9,8518,12,8518,12,1,1
6,0.9,2096,12,2096,12,1,1
6,0.9,932,12,932,12,1,1
6,0.9,2553,12,2553,12,1,1
6,0.9,10001,19,1852,71,1,2
6,0.9,10001,14,9593,66,1,2
6,0.9,10001,15,5738,48,1,2
6,0.9,4311,12,4311,12,1,1
6,0.9,10001,18,3406,54,1,2
6,0.9,4501,12,4501,12,1,1
6,0.9,10001,16,6726,35,1,2
6,0.9,10001,13,6922,46,0.956521739130435,2
6,0.9,10001,15,7122,46,0.978260869565217,2
6,0.9,10001,17,1878,45,1,2
6,0.9,10001,16,183,99,1,2
6,0.9,1955,9,1955,9,1,1
6,0.9,10001,15,2920,70,1,2
6,0.9,10001,18,1455,47,1,2
6,0.9,10001,13,7177,62,1,2
6,0.9,2692,11,2692,11,1,1
6,0.9,58,12,58,12,1,1
6,0.9,8502,12,8502,12,1,1
6,0.9,682,12,682,12,1,1
6,0.9,1167,12,1167,12,1,1
6,0.9,10001,14,9263,88,1,2
6,0.9,3168,12,3168,12,1,1
6,0.9,7504,12,7504,12,1,1
6,0.9,9579,9,9579,9,0.833333333333333,1
6,0.9,10001,16,5611,59,1,2
6,0.9,662,12,662,12,1,1
6,0.9,10001,15,1027,76,1,2
6,0.9,10001,13,8450,67,1,2
6,0.9,10001,17,1652,60,1,2
6,0.9,8702,11,8702,11,1,1
6,0.9,10001,14,8726,65,1,2
6,0.9,10001,18,6661,46,1,2
6,0.9,10001,15,4358,61,1,2
6,0.9,10001,14,1337,40,0.975,2
6,0.9,6230,10,6230,10,1,1
6,0.9,6412,12,6412,12,1,1
6,0.9,10001,13,4214,40,1,2
6,0.9,10001,13,5575,69,1,2
6,0.9,10001,13,4479,58,1,2
6,0.9,6169,12,6169,12,1,1
6,0.9,10001,18,1918,39,1,2
6,0.9,4307,12,4307,12,1,1
6,0.9,10001,18,4574,53,0.971698113207547,2
6,0.9,10001,14,741,44,1,2
6,0.9,10001,15,8687,45,1,2
6,0.9,4797,11,4797,11,1,1
6,0.9,10001,16,3179,93,0.978494623655914,2
6,0.9,2043,12,2043,12,1,1
6,0.9,10001,13,7431,41,1,2
6,0.9,5262,11,5262,11,1,1
6,0.9,10001,14,264,45,1,2
6,0.9,3590,11,3590,11,1,1
6,0.9,659,12,659,12,1,1
6,0.9,6796,12,6796,12,1,1
6,0.9,10001,15,4939,88,1,2
6,0.9,10001,14,7833,32,1,2
6,0.9,10001,16,8450,30,1,2
6,0.9,10001,15,2603,77,1,2
6,0.9,10001,15,2453,60,1,2
6,0.9,8326,11,8326,11,1,1
6,0.9,10001,16,7932,59,0.966101694915254,2
6,0.9,10001,16,2694,55,1,2
6,0.9,1578,12,1578,12,1,1
6,0.9,10001,13,848,70,0.978571428571429,2
6,0.9,10001,13,6352,86,1,2
6,0.9,10001,14,9722,81,0.993827160493827,2
6,0.9,10001,14,1322,54,0.990740740740741,2
6,0.9,922,6,922,6,1,1
6,0.9,10001,17,197,36,1,2
6,0.9,10001,14,934,53,1,2
6,0.9,10001,15,5194,66,1,2
6,0.9,10001,14,452,47,1,2
6,0.9,10001,13,5735,38,1,2
6,0.9,919,11,919,11,1,1
6,0.9,10001,14,2969,61,1,2
6,0.9,10001,13,3631,53,1,2
6,0.9,9645,11,9645,11,1,1
6,0.9,10001,14,2550,61,0.967213114754098,2
6,0.9,10001,13,3841,44,1,2
6,0.9,10001,13,2686,103,0.985436893203884,2
6,0.9,10001,13,8431,88,0.988636363636364,2
6,0.9,10001,13,3530,53,1,2
6,0.9,6482,11,6482,11,1,1
6,0.9,8004,10,8004,10,1,1
6,0.9,10001,15,3780,44,1,2
6,0.9,1915,12,1915,12,1,1
6,0.9,10001,14,2210,63,1,2
6,0.9,6858,12,6858,12,1,1
6,0.9,8910,11,8910,11,1,1
6,0.9,10001,14,1102,79,1,2
6,0.9,10001,14,3619,30,0.883333333333333,2
6,0.9,10001,14,132,31,1,2
6,0.9,10001,16,6710,53,1,2
6,0.9,10001,13,6318,60,1,2
6,0.9,4394,11,4394,11,1,1
6,0.9,10001,17,2591,109,1,2
6,0.9,10001,17,2351,49,1,2
6,0.9,4295,12,4295,12,1,1
6,0.9,9837,10,9837,10,1,1
6,0.9,6747,12,6747,12,1,1
6,0.9,566,10,566,10,1,1
6,0.9,1593,12,1593,12,1,1
6,0.9,8862,10,8862,10,1,1
6,0.9,122,10,122,10,1,1
6,0.9,10001,18,3622,60,1,2
6,0.9,10001,16,7417,56,1,2
6,0.9,10001,14,1808,38,0.960526315789474,2
6,0.9,1003,12,1003,12,1,1
6,0.9,10001,14,3452,58,1,2
6,0.9,5105,10,5105,10,1,1
6,0.9,3709,12,3709,12,1,1
6,0.9,10001,14,2258,49,1,2
6,0.9,10001,16,5137,68,1,2
6,0.9,4242,11,4242,11,1,1
6,0.9,10001,13,3350,61,0.983606557377049,2
6,0.9,1772,12,1772,12,1,1
6,0.9,10001,19,7712,102,1,2
6,0.9,10001,17,7853,67,1,2
6,0.9,6987,12,6987,12,1,1
6,0.9,6928,11,6928,11,1,1
6,0.9,6672,12,6672,12,1,1
6,0.9,10001,15,3029,34,1,2
6,0.9,10001,13,9337,88,0.971590909090909,2
6,0.9,10001,14,2795,50,1,2
6,0.9,3462,9,3462,9,1,1
6,0.9,10001,16,8573,41,0.963414634146341,2
6,0.9,4233,11,4233,11,1,1
6,0.9,10001,14,6144,52,1,2
6,0.9,10001,17,2629,43,1,2
6,0.9,2354,12,2354,12,1,1
6,0.9,2403,11,2403,11,1,1
6,0.9,10001,17,3062,69,1,2
6,0.9,10001,14,4689,62,1,2
6,0.9,10001,14,3676,67,1,2
6,0.9,10001,16,5963,52,1,2
6,0.9,9573,11,9573,11,1,1
6,0.9,10001,13,8619,63,1,2
6,0.9,10001,14,1350,62,0.959677419354839,2
6,0.9,10001,16,9949,65,1,2
6,0.9,10001,16,2884,66,1,2
6,0.9,10001,14,314,37,1,2
6,0.9,10001,14,4402,46,1,2
6,0.9,9069,12,9069,12,1,1
6,0.9,10001,15,747,47,0.978723404255319,2
6,0.9,3167,11,3167,11,1,1
6,0.9,5678,9,5678,9,1,1
6,0.9,4404,9,4404,9,1,1
6,0.9,10001,15,9153,40,1,2
6,0.9,10001,14,1628,106,1,2
6,0.9,10001,13,4338,48,1,2
6,0.9,10001,15,1315,40,1,2
6,0.9,9119,12,9119,12,1,1
6,0.9,10001,16,2644,86,1,2
6,0.9,10001,17,1395,41,1,2
6,0.9,10001,13,8094,53,1,2
6,0.9,10001,14,6971,51,1,2
6,0.9,10001,14,6536,56,1,2
6,0.9,9098,12,9098,12,1,1
6,0.9,10001,14,2661,56,1,2
6,0.9,10001,14,8413,63,1,2
6,0.9,10001,17,3018,90,1,2
6,0.9,10001,15,7679,31,1,2
6,0.9,3061,10,3061,10,1,1
6,0.9,10001,14,6718,77,1,2
6,0.9,3435,12,3435,12,1,1
6,0.9,10001,17,1152,63,1,2
6,0.9,9049,10,9049,10,1,1
6,0.9,10001,15,401,80,1,2
6,0.9,10001,15,5034,123,0.943089430894309,2
6,0.9,10001,15,3921,114,0.973684210526316,2
6,0.9,53,11,53,11,1,1
6,0.9,10001,15,8257,47,0.98936170212766,2
6,0.9,10001,14,621,75,1,2
6,0.9,10001,14,7203,74,0.972972972972973,2
6,0.9,10001,15,3012,59,1,2
6,0.9,10001,14,3324,99,1,2
6,0.9,5684,12,5684,12,1,1
6,0.9,10001,15,2127,73,1,2
6,0.9,7206,11,7206,11,1,1
6,0.9,1352,11,1352,11,1,1
6,0.9,10001,13,4960,69,1,2
6,0.9,10001,15,3745,76,1,2
6,0.9,10001,16,9625,70,0.992857142857143,2
6,0.9,10001,13,5491,36,1,2
6,0.9,864,5,864,5,1,1
6,0.9,10001,14,6043,39,1,2
6,0.9,6816,12,6816,12,1,1
6,0.9,10001,16,7600,52,1,2
6,0.9,2030,11,2030,11,1,1
6,0.9,10001,14,3076,60,1,2
6,0.9,10001,15,2509,66,1,2
6,0.9,10001,15,7924,45,1,2
6,0.9,10001,14,947,59,1,2
6,0.9,10001,16,2003,31,1,2
6,0.9,10001,13,513,65,1,2
6,0.9,10001,14,3083,102,1,2
6,0.9,10001,14,2748,46,1,2
6,0.9,10001,16,2299,55,1,2
6,0.9,2139,10,2139,10,1,1
6,0.9,10001,15,1587,71,1,2
6,0.9,10001,16,779,37,1,2
6,0.9,10001,13,7861,87,1,2
6,0.9,4479,12,4479,12,1,1
6,0.9,10001,15,263,48,0.958333333333333,2
6,0.9,10001,13,3198,68,0.919117647058823,2
6,0.9,10001,13,9893,80,1,2
6,0.9,1471,12,1471,12,1,1
6,0.9,3513,9,3513,9,1,1
6,0.9,6861,8,6861,8,1,1
6,0.9,3887,11,3887,11,1,1
6,0.9,10001,14,1233,55,1,2
6,0.9,8787,12,8787,12,1,1
6,0.9,2826,11,2826,11,1,1
6,0.9,3062,11,3062,11,1,1
6,0.9,10001,18,4044,73,1,2
6,0.9,10001,16,7594,59,1,2
6,0.9,10001,17,7127,64,1,2
6,0.9,7940,12,7940,12,1,1
6,0.9,10001,17,1767,68,1,2
6,0.9,10001,14,4863,63,1,2
6,0.9,10001,16,9527,68,1,2
6,0.9,10001,16,6786,104,1,2
6,0.9,7538,12,7538,12,1,1
6,0.9,10001,13,6578,40,1,2
6,0.9,1012,11,1012,11,1,1
6,0.9,3335,10,3335,10,1,1
6,0.9,8337,12,8337,12,1,1
6,0.9,10001,14,8668,89,1,2
6,0.9,10001,14,4874,40,1,2
6,0.9,10001,16,870,77,0.961038961038961,2
6,0.9,10001,14,8417,44,1,2
6,0.9,1088,10,1088,10,1,1
6,0.9,3679,12,3679,12,1,1
6,0.9,10001,14,1443,151,1,2
6,0.9,10001,13,666,84,1,2
6,0.9,10001,15,3864,30,1,2
6,0.9,1575,12,1575,12,1,1
6,0.9,1292,11,1292,11,1,1
6,0.9,10001,14,1852,77,0.967532467532468,2
6,0.9,197,12,197,12,1,1
6,0.9,10001,14,3336,23,1,2
6,0.9,10001,17,2714,75,0.986666666666667,2
6,0.9,10001,14,5603,65,1,2
6,0.9,10001,14,354,73,1,2
6,0.9,8895,7,8895,7,1,1
6,0.9,802,10,802,10,1,1
6,0.9,7888,12,7888,12,0.958333333333333,1
6,0.9,10001,13,984,73,1,2
6,0.9,10001,14,7836,81,1,2
6,0.9,1133,11,1133,11,1,1
6,0.9,7488,12,7488,12,1,1
6,0.9,10001,15,6571,36,1,2
6,0.9,10001,14,2019,54,1,2
6,0.9,10001,14,9133,119,1,2
6,0.9,10001,17,4667,77,1,2
6,0.9,8909,11,8909,11,1,1
6,0.9,10001,16,1205,73,0.917808219178082,2
6,0.9,10001,17,2411,63,1,2
6,0.9,8231,12,8231,12,1,1
6,0.9,10001,13,81,57,1,2
6,0.9,10001,13,559,69,1,2
6,0.9,10001,15,2373,64,1,2
6,0.9,10001,16,3656,72,1,2
6,0.9,2631,12,2631,12,1,1
6,0.9,10001,16,7159,57,1,2
6,0.9,10001,14,308,98,1,2
6,0.9,10001,13,1620,23,1,2
6,0.9,8844,12,8844,12,1,1
6,0.9,7892,11,7892,11,1,1
6,0.9,10001,15,5258,50,1,2
6,0.9,10001,14,580,80,1,2
6,0.9,10001,13,9331,117,0.995726495726496,2
6,0.9,7950,11,7950,11,1,1
6,0.9,10001,15,5598,61,1,2
6,0.9,10001,14,2955,62,1,2
6,0.9,10001,18,5921,39,1,2
6,0.9,10001,16,3291,48,1,2
6,0.9,10001,16,4913,57,1,2
6,0.9,10001,14,5830,86,1,2
6,0.9,10001,13,5055,62,1,2
6,0.9,2524,9,2524,9,1,1
6,0.9,8501,11,8501,11,1,1
6,0.9,9156,12,9156,12,1,1
6,0.9,10001,13,1175,44,1,2
6,0.9,10001,13,638,49,1,2
6,0.9,1770,8,1770,8,1,1
6,0.9,10001,16,2604,92,1,2
6,0.9,10001,15,6092,81,1,2
6,0.9,10001,13,3600,57,1,2
6,0.9,10001,15,7294,84,0.958333333333333,2
6,0.9,10001,16,8960,38,1,2
6,0.9,10001,14,6549,79,1,2
6,0.9,3466,12,3466,12,1,1
6,0.9,10001,15,3137,34,1,2
6,0.9,10001,15,3517,65,0.938461538461538,2
6,0.9,10001,14,749,62,1,2
6,0.9,10001,13,5191,71,1,2
6,0.9,10001,17,1079,58,1,2
6,0.9,10001,17,2134,78,1,2
6,0.9,7330,11,7330,11,1,1
6,0.9,4649,12,4649,12,1,1
6,0.9,10001,15,695,58,0.991379310344828,2
6,0.9,4869,12,4869,12,1,1
6,0.9,10001,17,615,76,1,2
6,0.9,2716,12,2716,12,1,1
6,0.9,509,11,509,11,1,1
6,0.9,10001,13,2150,75,1,2
6,0.9,10001,13,9593,92,1,2
6,0.9,10001,15,5637,65,1,2
6,0.9,10001,16,6065,37,1,2
6,0.9,10001,16,3323,64,1,2
6,0.9,10001,17,9407,40,1,2
6,0.9,10001,13,448,30,1,2
6,0.9,10001,14,2338,48,1,2
6,0.9,3746,12,3746,12,1,1
6,0.9,763,8,763,8,1,1
6,0.9,1853,12,1853,12,1,1
6,0.9,10001,13,4468,84,1,2
6,0.9,10001,14,8023,79,1,2
6,0.9,5041,11,5041,11,1,1
6,0.9,10001,14,1849,29,1,2
6,0.9,10001,14,4629,56,1,2
6,0.9,4764,12,4764,12,1,1
6,0.9,10001,13,7750,48,0.927083333333333,2
6,0.9,10001,16,9565,49,1,2
6,0.9,7894,10,7894,10,1,1
6,0.9,10001,15,6873,82,1,2
6,0.9,10001,13,5651,42,1,2
6,0.9,10001,14,8288,75,1,2
6,0.9,7390,11,7390,11,1,1
6,0.9,10001,13,9580,69,1,2
6,0.9,584,11,584,11,1,1
6,0.9,857,12,857,12,1,1
6,0.9,8722,9,8722,9,1,1
6,0.9,10001,13,3199,56,0.946428571428571,2
6,0.9,3546,12,3546,12,1,1
6,0.9,1469,11,1469,11,1,1
6,0.9,10001,13,2394,84,1,2
6,0.9,10001,15,1360,32,1,2
6,0.9,6080,12,6080,12,1,1
6,0.9,10001,15,3316,77,1,2
6,0.9,10001,13,9825,35,1,2
6,0.9,1810,12,1810,12,1,1
6,0.9,4714,11,4714,11,1,1
6,0.9,1820,10,1820,10,1,1
6,0.9,10001,15,1473,88,1,2
6,0.9,10001,17,7486,53,1,2
6,0.9,2639,12,2639,12,1,1
6,0.9,10001,16,4632,71,1,2
6,0.9,10001,14,5471,64,1,2
6,0.9,8100,11,8100,11,1,1
6,0.9,2039,11,2039,11,1,1
6,0.9,10001,13,8497,87,1,2
6,0.9,10001,15,7136,73,0.986301369863014,2
6,0.9,10001,15,5500,53,1,2
6,0.9,10001,16,9012,43,1,2
6,0.9,10001,15,8204,53,1,2
6,0.9,10001,13,741,61,1,2
6,0.9,3457,12,3457,12,1,1
6,0.9,10001,16,6388,61,1,2
6,0.9,10001,15,5735,42,1,2
6,0.9,10001,13,9100,57,1,2
6,0.9,9522,12,9522,12,1,1
6,0.9,9658,9,9658,9,1,1
6,0.9,6950,11,6950,11,1,1
6,0.9,5506,11,5506,11,1,1
6,0.9,10001,13,2973,50,1,2
6,0.9,1154,24,163,1569,0.0509878903760357,3
6,0.9,10001,14,4285,57,1,2
6,0.9,3529,11,3529,11,0.954545454545455,1
6,0.9,6562,12,6562,12,1,1
6,0.9,10001,14,9792,50,1,2
6,0.9,3549,10,3549,10,1,1
6,0.9,10001,17,3685,60,1,2
6,0.9,3417,12,3417,12,1,1
6,0.9,10001,13,2699,79,1,2
6,0.9,10001,16,94,68,1,2
6,0.9,10001,14,983,65,0.815384615384615,2
6,0.9,10001,16,1603,66,1,2
6,0.9,10001,16,5557,32,1,2
6,0.9,10001,15,5391,74,1,2
6,0.9,10001,15,2434,46,1,2
6,0.9,10001,15,9924,74,1,2
6,0.9,10001,18,3125,47,0.925531914893617,2
6,0.9,10001,17,1278,95,1,2
6,0.9,2109,12,2109,12,1,1
6,0.9,10001,14,7716,53,1,2
6,0.9,10001,17,1175,38,1,2
6,0.9,10001,15,5230,75,1,2
6,0.9,2113,12,2113,12,1,1
6,0.9,10001,13,9735,85,0.994117647058824,2
6,0.9,10001,14,5836,57,1,2
6,0.9,10001,15,6092,38,1,2
6,0.9,665,11,665,11,1,1
6,0.9,9939,11,9939,11,1,1
6,0.9,8418,9,8418,9,1,1
6,0.9,10001,15,7213,59,1,2
6,0.9,7362,11,7362,11,1,1
6,0.9,10001,15,1862,55,1,2
6,0.9,10001,17,3231,47,1,2
6,0.9,2497,12,2497,12,1,1
6,0.9,8260,12,8260,12,1,1
6,0.9,7462,12,7462,12,1,1
6,0.9,10001,13,6869,96,1,2
6,0.9,2938,8,2938,8,1,1
6,0.9,9700,9,9700,9,1,1
6,0.9,10001,14,4794,24,1,2
6,0.9,10001,15,3451,52,0.990384615384615,2
6,0.9,10001,16,2672,52,1,2
6,0.9,1677,12,1677,12,1,1
6,0.9,10001,16,3206,87,0.977011494252874,2
6,0.9,789,11,789,11,1,1
6,0.9,10001,14,7206,51,1,2
6,0.9,1323,11,1323,11,1,1
6,0.9,10001,15,9992,26,1,2
6,0.9,5473,10,5473,10,1,1
6,0.9,10001,16,5417,79,0.993670886075949,2
6,0.9,10001,17,7252,55,1,2
6,0.9,10001,13,3166,47,1,2
6,0.9,10001,14,7774,63,1,2
6,0.9,10001,14,7267,75,0.993333333333333,2
6,0.9,4924,12,4924,12,1,1
6,0.9,10001,15,6692,45,1,2
6,0.9,2863,12,2863,12,1,1
6,0.9,10001,14,1795,54,1,2
6,0.9,9783,12,9783,12,1,1
6,0.9,10001,14,9841,81,1,2
6,0.9,10001,14,1663,48,1,2
6,0.9,10001,16,6572,41,0.98780487804878,2
6,0.9,4582,9,4582,9,1,1
6,0.9,5031,11,5031,11,1,1
6,0.9,10001,15,3036,58,1,2
6,0.9,10001,15,4441,45,1,2
6,0.9,10001,13,9586,43,1,2
6,0.9,1748,12,1748,12,1,1
6,0.9,10001,14,182,77,0.987012987012987,2
6,0.9,10001,14,6306,58,1,2
6,0.9,10001,14,1397,46,1,2
6,0.9,6624,12,6624,12,1,1
6,0.9,6432,12,6432,12,1,1
6,0.9,10001,17,2753,60,1,2
6,0.9,6657,12,6657,12,1,1
6,0.9,10001,13,3574,64,1,2
6,0.9,10001,15,4106,54,1,2
6,0.9,10001,14,169,64,1,2
6,0.9,10001,15,8913,45,1,2
6,0.9,10001,17,1144,76,1,2
6,0.9,1713,11,1713,11,1,1
6,0.9,10001,15,8187,64,1,2
6,0.9,10001,17,7790,58,1,2
6,0.9,10001,17,1567,42,1,2
6,0.9,10001,13,1924,55,1,2
6,0.9,10001,14,7237,61,1,2
6,0.9,10001,14,9556,51,1,2
6,0.9,10001,16,2669,86,1,2
6,0.9,5373,11,5373,11,1,1
6,0.9,10001,14,6970,88,1,2
6,0.9,10001,14,9423,35,1,2
6,0.9,10001,15,1509,71,0.97887323943662,2
6,0.9,10001,15,4157,83,1,2
6,0.9,10001,14,960,47,1,2
6,0.9,10001,13,781,64,1,2
6,0.9,10001,16,6118,41,1,2
6,0.9,10001,18,3161,59,1,2
6,0.9,167,12,167,12,1,1
6,0.9,10001,14,2901,60,0.983333333333333,2
6,0.9,10001,14,8960,84,1,2
6,0.9,8617,11,8617,11,1,1
6,0.9,10001,14,1635,43,0.988372093023256,2
6,0.9,10001,14,4490,46,1,2
6,0.9,4075,11,4075,11,1,1
6,0.9,10001,14,6021,43,1,2
6,0.9,2518,12,2518,12,1,1
6,0.9,10001,17,7763,42,1,2
6,0.9,6408,12,6408,12,1,1
6,0.9,4959,12,4959,12,1,1
6,0.9,10001,17,8243,85,1,2
6,0.9,10001,17,6540,62,1,2
6,0.9,10001,13,569,33,1,2
6,0.9,10001,17,2764,32,1,2
6,0.9,5745,10,5745,10,1,1
6,0.9,10001,17,3195,53,1,2
6,0.9,10001,16,6182,81,1,2
